uri,title,call_number,series_title,component_id,title,value,dob_uri,dob_title,dob_id,barcode,conditions_governing_access,Local_access_restriction_type,container_id,container_id,container_id,location
/repositories/11/archival_objects/2403010,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1838(B),"Document (?), Byzantine-Medieval CE vii [TCP]",file,/repositories/11/digital_objects/197466,P.CtYBR inv. 1838(B),c0d52352-6453-47eb-824b-b7cb813da824,,,,,,,
/repositories/11/archival_objects/2403011,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1839,"Letter (?), Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/201577,P.CtYBR inv. 1839,c30415d5-7012-41e8-bc04-5ebd6915c241,,,,P.CtYBR inv. 1839,,,
/repositories/11/archival_objects/2403012,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1840,"Letter (?), Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/202139,P.CtYBR inv. 1840,a78fbdb5-e5cd-4552-b171-8d80592d99c4,,,,P.CtYBR inv. 1840,,,
/repositories/11/archival_objects/2403013,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1841(A),"Letter, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/198070,P.CtYBR inv. 1841(A),590bce32-ff63-4aac-9277-719ee5adc84c,,,,P.CtYBR inv. 1841,,,
/repositories/11/archival_objects/2403014,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1841(B),"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/197997,P.CtYBR inv. 1841(B),93796d85-a8b9-45bd-8228-611ea2088149,,,,,,,
/repositories/11/archival_objects/2403015,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1842(A),"Letter, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/198109,P.CtYBR inv. 1842(A),d9019b19-5dd5-42f7-a424-b2f7f34e9766,,,,P.CtYBR inv. 1842,,,
/repositories/11/archival_objects/2403016,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1842(B),Protocol (?),file,/repositories/11/digital_objects/203960,P.CtYBR inv. 1842(B),01995061-4da2-4ed1-9c5d-79047ddb5760,,,,,,,
/repositories/11/archival_objects/2403017,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1843(A),"Letter, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/198976,P.CtYBR inv. 1843(A),3e75faf5-117f-443e-aca6-8a5400650faa,,,,P.CtYBR inv. 1843,,,
/repositories/11/archival_objects/2403018,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1843(B),"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/198311,P.CtYBR inv. 1843(B),32dc6f1f-21b2-44de-b3b0-304deb6c435a,,,,,,,
/repositories/11/archival_objects/2403019,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1844,"Magical text (?), Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/203320,P.CtYBR inv. 1844,4cb9dc0f-0a27-45dd-8f7f-037cac8e3d2c,,,,P.CtYBR inv. 1844,,,
/repositories/11/archival_objects/2403020,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1845 qua,"Letter, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/197539,P.CtYBR inv. 1845 qua,24726dc2-94fb-4339-92ae-4b79b1372a60,,,,P.CtYBR inv. 1845 qua,,,
/repositories/11/archival_objects/2403021,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1846,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/197538,P.CtYBR inv. 1846,af37f293-bf4e-48dd-8113-d06b1d8976c9,,,,P.CtYBR inv. 1846,,,
/repositories/11/archival_objects/2403022,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1847,"Letter, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/200066,P.CtYBR inv. 1847,0ba014a2-2495-4a6a-bc5c-30803cb3457a,,,,P.CtYBR inv. 1847,,,
/repositories/11/archival_objects/2403023,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1848,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/203259,P.CtYBR inv. 1848,245ae725-c6a3-46bf-b97e-1e87845e0f43,,,,P.CtYBR inv. 1848,,,
/repositories/11/archival_objects/2403024,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1849,"Uncertain genre, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/198190,P.CtYBR inv. 1849,24603e2c-a22d-4493-a17c-eba205356116,,,,P.CtYBR inv. 1849,,,
/repositories/11/archival_objects/2403025,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1850 qua,"Letter, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/200563,P.CtYBR inv. 1850 qua,9316473a-bfb7-4a4d-b16f-d2b06c5440b3,,,,P.CtYBR inv. 1850 qua,,,
/repositories/11/archival_objects/2403026,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1851,"Letter, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/199821,P.CtYBR inv. 1851,5dc0266d-51cd-466e-8438-9552613a106f,,,,P.CtYBR inv. 1851,,,
/repositories/11/archival_objects/2403027,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1852,"Letter, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/200513,P.CtYBR inv. 1852,7901a2d4-0bc0-4ab9-829a-7557b68f1695,,,,P.CtYBR inv. 1852,,,
/repositories/11/archival_objects/2403028,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1853,"Letter, Byzantine-Medieval CE vii [TCP]|Byzantine-Medieval CE vi-vii [LSBM]",file,/repositories/11/digital_objects/202996,P.CtYBR inv. 1853,a3ca54b9-add6-4abb-bfb8-ec1e1093faec,,,,P.CtYBR inv. 1853,,,
/repositories/11/archival_objects/2403029,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1854,"Letter, Byzantine-Medieval CE vii [TCP]",file,/repositories/11/digital_objects/198150,P.CtYBR inv. 1854,15e03a79-e328-4b40-be48-70956bbd32ec,,,,P.CtYBR inv. 1854,,,
/repositories/11/archival_objects/2403030,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1855,"Letter, Byzantine-Medieval CE vii [TCP]",file,/repositories/11/digital_objects/201193,P.CtYBR inv. 1855,3ea6ca67-9279-42d2-a43f-f76d6dbac225,,,,P.CtYBR inv. 1855,,,
/repositories/11/archival_objects/2403031,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1856,"Letter, Byzantine-Medieval CE vii [TCP]|Byzantine-Medieval CE vi-vii [LSBM]",file,/repositories/11/digital_objects/203358,P.CtYBR inv. 1856,b3bf8db9-cbc8-4ffe-b1b8-06028d23028c,,,,P.CtYBR inv. 1856,,,
/repositories/11/archival_objects/2403032,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1857,"Literary work, Byzantine-Medieval CE vii [TCP]",file,/repositories/11/digital_objects/204376,P.CtYBR inv. 1857,abd554e5-91b4-4a8d-ac0e-574a7f51d269,,,,P.CtYBR inv. 1857,,,
/repositories/11/archival_objects/2403033,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1858,"Letter, Byzantine-Medieval CE vii [TCP]",file,/repositories/11/digital_objects/200555,P.CtYBR inv. 1858,5967ce22-993b-4f43-81a5-0d4d84d6f320,,,,P.CtYBR inv. 1858,,,
/repositories/11/archival_objects/2403034,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1859,"Document, Byzantine-Medieval CE vii [TCP]",file,/repositories/11/digital_objects/202064,P.CtYBR inv. 1859,24df0b86-c4e5-4eaf-86b6-247240ccadd5,,,,P.CtYBR inv. 1859,,,
/repositories/11/archival_objects/2403035,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1860,"Letter, Byzantine-Medieval CE vii [TCP]",file,/repositories/11/digital_objects/201450,P.CtYBR inv. 1860,f024814f-071e-4ced-b02c-929b130a2607,,,,P.CtYBR inv. 1860,,,
/repositories/11/archival_objects/2403036,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1861,"Letter, Byzantine-Medieval CE vii-viii [TCP]",file,/repositories/11/digital_objects/203272,P.CtYBR inv. 1861,06ac5821-cafb-4a59-a43d-22249b85a5f9,,,,P.CtYBR inv. 1861,,,
/repositories/11/archival_objects/2403037,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1862,"Document, Byzantine-Medieval CE vii-viii [TCP]",file,/repositories/11/digital_objects/202969,P.CtYBR inv. 1862,e305f2ab-6f26-41d3-b062-bc5712c09be3,,,,P.CtYBR inv. 1862,,,
/repositories/11/archival_objects/2403038,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1863,"Letter, Byzantine-Medieval CE vii-viii [TCP]",file,/repositories/11/digital_objects/198006,P.CtYBR inv. 1863,ffd6abf1-69af-4545-a297-148f5b64c533,,,,P.CtYBR inv. 1863,,,
/repositories/11/archival_objects/2403039,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1864(A),"Document, Medieval CE viii-ix [TCP]",file,/repositories/11/digital_objects/199737,P.CtYBR inv. 1864(A),df610740-b95b-4625-9bc7-8643bf8d6e58,,,,P.CtYBR inv. 1864,,,
/repositories/11/archival_objects/2403040,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1864(B),"Document, Medieval CE viii-ix [TCP]",file,/repositories/11/digital_objects/199351,P.CtYBR inv. 1864(B),edf4fae0-eccf-4973-bfa2-f1dffa8e28e3,,,,,,,
/repositories/11/archival_objects/2403041,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1865,"Document, Modern [TCP]",file,/repositories/11/digital_objects/199809,P.CtYBR inv. 1865,21c6a53d-5527-4dcb-89cd-2b447bf1e953,,,,P.CtYBR inv. 1865,,,
/repositories/11/archival_objects/2403042,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1866(A),"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/199684,P.CtYBR inv. 1866(A),00b18733-2f8c-4d7e-811f-d82f398f0061,,,,P.CtYBR inv. 1866,,,
/repositories/11/archival_objects/2403043,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1866(B),"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/201279,P.CtYBR inv. 1866(B),ed5016c5-4368-4af7-8dd4-2dbae72b5e5d,,,,,,,
/repositories/11/archival_objects/2403044,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1867(A),"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/204197,P.CtYBR inv. 1867(A),4ceea3b2-b9e1-425d-8df2-011389ecdb62,,,,P.CtYBR inv. 1867,,,
/repositories/11/archival_objects/2403045,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1867(B),"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/199224,P.CtYBR inv. 1867(B),67af8df1-6647-4cc5-ad75-0061d980d8e9,,,,,,,
/repositories/11/archival_objects/2403046,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1868,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/199378,P.CtYBR inv. 1868,c57cabf2-8099-4e6f-a414-ea83f066244f,,,,P.CtYBR inv. 1868,,,
/repositories/11/archival_objects/2403047,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1869,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/199773,P.CtYBR inv. 1869,548fa89f-2751-4b08-bf56-b8d0a1ab295c,,,,P.CtYBR inv. 1869,,,
/repositories/11/archival_objects/2403048,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1870,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/202801,P.CtYBR inv. 1870,ba887692-153b-4a7f-8be0-6ffabf4b8360,,,,P.CtYBR inv. 1870,,,
/repositories/11/archival_objects/2403049,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1871,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/198251,P.CtYBR inv. 1871,5109e405-9488-4eeb-95bf-bbbfd91ebfcd,,,,P.CtYBR inv. 1871,,,
/repositories/11/archival_objects/2403050,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1872,"Document, Medieval CE viii [TCP]",file,/repositories/11/digital_objects/201538,P.CtYBR inv. 1872,29b2ede3-6b90-470d-bd68-c4881a4c43d3,,,,P.CtYBR inv. 1872,,,
/repositories/11/archival_objects/2403051,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1873 qua,"Document, Medieval CE 849-850",file,/repositories/11/digital_objects/204322,P.CtYBR inv. 1873 qua,257731af-cfb0-426e-8c44-beb620cd8749,,,,P.CtYBR inv. 1873 qua,,,
/repositories/11/archival_objects/2403052,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1874(A) qua,"Letter, Medieval CE ix [TCP]",file,/repositories/11/digital_objects/200811,P.CtYBR inv. 1874(A) qua,961f71c5-6756-4de9-80ca-e3456705d56a,,,,P.CtYBR inv. 1874 qua,,,
/repositories/11/archival_objects/2403053,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1874(B) qua,"Medical text, Medieval CE ix [TCP]",file,/repositories/11/digital_objects/199110,P.CtYBR inv. 1874(B) qua,23902bc0-cda1-48b6-9a85-f01727d4f1b4,,,,,,,
/repositories/11/archival_objects/2403054,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1875,"Document, Medieval CE 944-948",file,/repositories/11/digital_objects/197629,P.CtYBR inv. 1875,4727c6c2-cde2-4670-9289-38739c0b7bf6,,,,P.CtYBR inv. 1875,,,
/repositories/11/archival_objects/2403055,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1876,"Letter, Medieval CE 915-916 [TCP]",file,/repositories/11/digital_objects/204389,P.CtYBR inv. 1876,c08719f3-bcf8-475e-8741-3cba6cee454a,,,,P.CtYBR inv. 1876,,,
/repositories/11/archival_objects/2403056,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1877,"Musical text (?), Medieval CE xiv (?) [ASA]",file,/repositories/11/digital_objects/198848,P.CtYBR inv. 1877,092c27bd-e5f1-42e4-9313-1af6925acbd3,,,,P.CtYBR inv. 1877,,,
/repositories/11/archival_objects/2403057,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 1878,Literary work,file,/repositories/11/digital_objects/197529,P.CtYBR inv. 1878,c20c8daf-9b27-4952-b011-a0fc796e9c6e,,,,P.CtYBR inv. 1878,,,
/repositories/11/archival_objects/2403058,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2248,Document (?),file,/repositories/11/digital_objects/199491,P.CtYBR inv. 2248,c30018fa-ecee-4720-92a1-7c8935ec29f9,,,,P.CtYBR inv. 2248,,,
/repositories/11/archival_objects/2403059,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2249,Document,file,/repositories/11/digital_objects/200092,P.CtYBR inv. 2249,2e201716-0e7d-44a6-b69c-b5518b49a9f5,,,,P.CtYBR inv. 2249,,,
/repositories/11/archival_objects/2403060,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2250,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/202926,P.CtYBR inv. 2250,685f91bb-3835-4387-99eb-13a7a0d5f645,,,,P.CtYBR inv. 2250,,,
/repositories/11/archival_objects/2403061,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2251,Document (?),file,/repositories/11/digital_objects/203848,P.CtYBR inv. 2251,397edd0f-a49f-46f8-9730-bbdade536187,,,,P.CtYBR inv. 2251,,,
/repositories/11/archival_objects/2403062,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2252,Document,file,/repositories/11/digital_objects/200771,P.CtYBR inv. 2252,30f9443e-b6d4-43fa-a246-08fae47aa724,,,,P.CtYBR inv. 2252,,,
/repositories/11/archival_objects/2403063,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2253,Document,file,/repositories/11/digital_objects/202957,P.CtYBR inv. 2253,4a280423-ee20-4dbf-b770-5e6e26f8d411,,,,P.CtYBR inv. 2253,,,
/repositories/11/archival_objects/2403064,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2254,Document (?),file,/repositories/11/digital_objects/197495,P.CtYBR inv. 2254,5b2e2e54-88b7-4141-983f-a94f0c2bf2f1,,,,P.CtYBR inv. 2254,,,
/repositories/11/archival_objects/2403065,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2255,"Document, Byzantine-Medieval CE vii [TCP]",file,/repositories/11/digital_objects/200869,P.CtYBR inv. 2255,5c322f71-885d-4fe9-80c4-658dd9f48881,,,,P.CtYBR inv. 2255,,,
/repositories/11/archival_objects/2403066,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2256,Document,file,/repositories/11/digital_objects/202539,P.CtYBR inv. 2256,3614f08f-1962-44d9-8868-87b93e82fde8,,,,P.CtYBR inv. 2256,,,
/repositories/11/archival_objects/2403067,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2257,Document (?),file,/repositories/11/digital_objects/201175,P.CtYBR inv. 2257,257feeff-91f6-40ab-9c34-8e341295e73c,,,,P.CtYBR inv. 2257,,,
/repositories/11/archival_objects/2403068,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2258,Magical text (?),file,/repositories/11/digital_objects/201381,P.CtYBR inv. 2258,6355c8ef-4fb9-45d7-9179-fc816930a5b2,,,,P.CtYBR inv. 2258,,,
/repositories/11/archival_objects/2403069,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2259,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/202462,P.CtYBR inv. 2259,2600468f-e73f-456f-940d-e87e061d4257,,,,P.CtYBR inv. 2259,,,
/repositories/11/archival_objects/2403070,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2260,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/201137,P.CtYBR inv. 2260,2dc58ba1-320d-4ea9-9a3d-8cc6f1e9f8d7,,,,P.CtYBR inv. 2260,,,
/repositories/11/archival_objects/2403071,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2261,"Document (?), Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/202358,P.CtYBR inv. 2261,50f3c649-270a-4b83-ba53-cfbd1c21681a,,,,P.CtYBR inv. 2261,,,
/repositories/11/archival_objects/2403072,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2262,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/203727,P.CtYBR inv. 2262,cb4ad669-f731-4875-9a8f-0978da41ecb5,,,,P.CtYBR inv. 2262,,,
/repositories/11/archival_objects/2403073,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2263,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/197857,P.CtYBR inv. 2263,a50491a5-e76f-4554-ade2-e35a0884acfc,,,,P.CtYBR inv. 2263,,,
/repositories/11/archival_objects/2403074,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2264,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/202697,P.CtYBR inv. 2264,23e965eb-6ccb-4bc7-b4d0-ebf8ff74e806,,,,P.CtYBR inv. 2264,,,
/repositories/11/archival_objects/2403075,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2265,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/199784,P.CtYBR inv. 2265,c5ed513f-4aac-420b-8691-52a865353c16,,,,P.CtYBR inv. 2265,,,
/repositories/11/archival_objects/2403076,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2266,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/198950,P.CtYBR inv. 2266,cafc42a1-ecaf-4e21-8e09-7748ab35f0f0,,,,P.CtYBR inv. 2266,,,
/repositories/11/archival_objects/2403077,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2267,"Document, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/203171,P.CtYBR inv. 2267,a9939c0b-1cf0-4054-aaae-1d2f80acc8fe,,,,P.CtYBR inv. 2267,,,
/repositories/11/archival_objects/2403078,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2268,Document,file,/repositories/11/digital_objects/198952,P.CtYBR inv. 2268,4406784c-3875-4286-81cb-f6b95fc13181,,,,P.CtYBR inv. 2268,,,
/repositories/11/archival_objects/2403079,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2896,"Literary work, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/199717,P.CtYBR inv. 2896,a086ad0e-33b8-4051-8d85-9da5af01a45a,,,,P.CtYBR inv. 2896,,,
/repositories/11/archival_objects/2403080,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2897,"Literary work, Byzantine-Medieval CE vi-vii [TCP]",file,/repositories/11/digital_objects/200263,P.CtYBR inv. 2897,186bd71e-10c1-4abf-ae92-4e201cc83a78,,,,P.CtYBR inv. 2897,,,
/repositories/11/archival_objects/2403081,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2898,"Literary work (?), Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/203318,P.CtYBR inv. 2898,93aa4ed5-1166-4386-9b23-f198e7af4e4a,,,,P.CtYBR inv. 2898,,,
/repositories/11/archival_objects/2403082,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2899,"Literary work, Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/203196,P.CtYBR inv. 2899,e4078278-d564-48a2-a2c8-eca0b0314e70,,,,P.CtYBR inv. 2899,,,
/repositories/11/archival_objects/2403083,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2900,"Document, Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/198743,P.CtYBR inv. 2900,83d3daa9-a5dc-4a6f-a207-8e8868f9757a,,,,P.CtYBR inv. 2900,,,
/repositories/11/archival_objects/2403084,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2901,"Document (?), Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/201916,P.CtYBR inv. 2901,6a205580-6221-4858-8900-97605f954389,,,,P.CtYBR inv. 2901,,,
/repositories/11/archival_objects/2403085,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2902,"Document (?), Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/200060,P.CtYBR inv. 2902,542aaadc-8532-40ea-8176-c42126e2ad13,,,,P.CtYBR inv. 2902,,,
/repositories/11/archival_objects/2403086,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2903,"Literary work, Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/197883,P.CtYBR inv. 2903,7b763ae6-c197-407b-9bcf-8ebe6b9eccc3,,,,P.CtYBR inv. 2903,,,
/repositories/11/archival_objects/2403087,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2904,"Literary work (?), Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/200796,P.CtYBR inv. 2904,b50e3d3f-7f12-4ad7-9d3c-299aa0083b5a,,,,P.CtYBR inv. 2904,,,
/repositories/11/archival_objects/2403088,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2905,"Literary work, Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/200656,P.CtYBR inv. 2905,9a1cd286-ea21-4233-845c-e4d896e1d50d,,,,P.CtYBR inv. 2905,,,
/repositories/11/archival_objects/2403089,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2906,"Literary work, Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/199174,P.CtYBR inv. 2906,d0ec4eff-c2f9-4ebd-b6be-36c571697e69,,,,P.CtYBR inv. 2906,,,
/repositories/11/archival_objects/2403090,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2907,"Literary work, Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/204261,P.CtYBR inv. 2907,686d0dd6-0594-4ee0-a1cb-88b73506babc,,,,P.CtYBR inv. 2907,,,
/repositories/11/archival_objects/2403091,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2908,"Literary work (?), Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/198032,P.CtYBR inv. 2908,7317f09e-3cfa-4f87-bbe9-56e0bfd9f04f,,,,P.CtYBR inv. 2908,,,
/repositories/11/archival_objects/2403092,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2909,"Literary work, Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/203133,P.CtYBR inv. 2909,56432405-202d-4dd9-bcda-be5d2d19117c,,,,P.CtYBR inv. 2909,,,
/repositories/11/archival_objects/2403093,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2910,"Literary work, Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/200004,P.CtYBR inv. 2910,7455a71c-139c-4444-919b-4ec174e8cf22,,,,P.CtYBR inv. 2910,,,
/repositories/11/archival_objects/2403094,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2911,"Literary work, Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/198554,P.CtYBR inv. 2911,2420ecbc-6e15-4a44-9129-2bfba0b75689,,,,P.CtYBR inv. 2911,,,
/repositories/11/archival_objects/2403095,Yale Papyrus Collection,YPC,"Acquisition information, 1964",P.CtYBR inv. 2912,"Literary work, Byzantine CE vi [TCP]",file,/repositories/11/digital_objects/199558,P.CtYBR inv. 2912,b76c20c1-6ed4-4075-b0f1-f2bdf41e4a02,,,,P.CtYBR inv. 2912,,,
